Roche CV	GO term name	GO term ID
---	regulation of viral release from host cell
---	regulation of vitamin A metabolic process
---	regulation of vitamin D 24-hydroxylase activity
---	regulation of vitamin D biosynthetic process
---	regulation of vitamin D receptor signaling pathway
---	regulation of vitamin metabolic process
---	regulation of voltage-gated calcium channel activity
---	regulation of voltage-gated potassium channel activity
---	regulation of vulval development
---	regulation of water channel activity
---	regulation of xanthone-containing compound biosynthetic process
---	regulation of xanthophore differentiation
---	regulation of xylan catabolic process
---	regulation of xylose catabolic process to ethanol
---	regulation of zinc ion transmembrane import
---	regulation of zinc ion transmembrane transport
---	regulation of zinc ion transport
---	regulation of zoospore formation
---	regulation of zygosporangium development
---	regulation of zygospore formation
---	regulator of G-protein signaling activity
---	regulator of establishment of competence for transformation activity
---	regulatory T cell apoptotic process
---	rejection of pollen from other species
---	relaxation of muscle
---	release of cytoplasmic sequestered NF-kappaB
---	release of misfolded protein from chaperone
---	release of seed from dormancy
---	release of sequestered calcium ion into cytosol
---	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum
---	removal of superoxide radicals
---	renal phosphate excretion
---	renal potassium excretion
---	renin activity
---	renin secretion into blood stream
---	renin-angiotensin regulation of aldosterone production
---	repairosome
---	replacement ossification
---	replication compartment
---	replication fork
---	replication fork arrest
---	replication fork arrest at mating type locus
---	replication fork arrest at rDNA repeats
---	replication fork arrest at tRNA locus
---	replication fork arrest involved in DNA replication termination
---	replication fork barrier binding
---	replication fork processing
---	replication fork processing at rDNA locus
---	replication fork progression beyond termination site
---	replication fork protection
---	replication fork protection complex
---	replication fork reversal
---	replication inhibiting complex
---	replication of extrachromosomal circular DNA
---	replication of extrachromosomal circular DNA involved in replicative cell aging
---	replication of extrachromosomal rDNA circles involved in replicative cell aging
---	replicative cell aging
---	replicative senescence
---	replicative transposition, DNA-mediated
---	replisome
---	repressing transcription factor binding
---	repressor LexA activity
---	repressor ecdysone receptor complex
---	resistance to pathogenic bacteria
---	resistance to pathogenic fungi
---	resistance to pathogenic protozoa
---	resolution of mitotic recombination intermediates
---	resolution of recombination intermediates
---	resorcinol metabolic process
---	respiratory burst
---	respiratory burst after phagocytosis
---	respiratory burst at fertilization
---	respiratory burst involved in defense response
---	respiratory chain
---	respiratory chain complex I
---	respiratory chain complex II
---	respiratory chain complex II assembly
---	respiratory chain complex III
---	respiratory chain complex III assembly
---	respiratory chain complex IV
---	respiratory chain complex IV assembly
---	respiratory chain cytochrome b6
---	respiratory electron transport chain
---	respiratory gaseous exchange
---	respiratory system development
---	respiratory system process
---	respiratory tube development
---	response to 1-aminocyclopropane-1-carboxylic acid
---	response to 4'-epidoxorubicin
---	response to 4-nitroquinoline N-oxide
---	response to 5-fluoro-2'-deoxyuridine
---	response to 5-fluorouracil
---	response to ATP
---	response to CCCP
---	response to DDT
---	response to DNA integrity checkpoint signaling
---	response to DNA replication checkpoint signaling
---	response to Dma1-dependent checkpoint signaling
---	response to G2 transition size control checkpoint signaling
---	response to GW 7647
---	response to Gentian violet
---	response to L-ascorbic acid
---	response to L-canavanine
---	response to L-cysteine
---	response to L-glutamate
---	response to L-thialysine
---	response to N-acetyl-D-glucosamine
---	response to N-phenylthiourea
---	response to TNF agonist
---	response to UV
---	response to UV-A
---	response to UV-B
---	response to UV-C
---	response to X-ray
---	response to abiotic stimulus
---	response to abscisic acid
---	response to absence of light
---	response to acetate
---	response to acid
---	response to acidity
---	response to actinomycin D
---	response to activity
---	response to alcohol
---	response to alkalinity
---	response to alkaloid
---	response to alkyl hydroperoxide
---	response to aluminum ion
---	response to amiloride
---	response to amine
---	response to amitrole
---	response to ammonium ion
---	response to amphetamine
---	response to amylopectin
---	response to anesthetic
---	response to anion stress
---	response to anisomycin
---	response to anoxia
---	response to antibiotic
---	response to anticoagulant
---	response to anticonvulsant
---	response to antidepressant
---	response to antimetabolite
---	response to antimycin A
---	response to antineoplastic agent
---	response to antipsychotic drug
---	response to aromatase inhibitor
---	response to arsenic-containing substance
---	response to asparaginase
---	response to auditory stimulus
---	response to auxin
---	response to azide
---	response to bacteriocin
---	response to bacterium
---	response to benomyl
---	response to benzene
---	response to benzoic acid
---	response to biotic stimulus
---	response to biotin
---	response to bismuth
---	response to blue light
---	response to boron-containing substance
---	response to brassinosteroid
---	response to brefeldin A
---	response to bronchodilator
---	response to butan-1-ol
---	response to cAMP
---	response to cGMP
---	response to cadmium ion
---	response to caffeine
---	response to calcium ion
---	response to camptothecin
---	response to candesartan
---	response to capsazepine
---	response to carbamate
---	response to carbendazim
---	response to carbohydrate
---	response to carbon dioxide
---	response to carbon monoxide
---	response to carbon starvation
---	response to carboplatin
---	response to catechin
---	response to catecholamine
---	response to cation stress
---	response to cell shape checkpoint signaling
---	response to cell size control checkpoint signaling
---	response to cesium ion
---	response to chemical
---	response to chitin
---	response to chloramphenicol
---	response to chlorate
---	response to chloroquine
---	response to chromate
---	response to cisplatin
---	response to clozapine
---	response to cobalamin
---	response to cobalt ion
---	response to cocaine
---	response to cocaine (sensu Insecta)
---	response to cold
---	response to continuous far red light stimulus by the high-irradiance response system
---	response to copper ion
---	response to corticosteroid
---	response to corticosterone
---	response to cortisol
---	response to cortisone
---	response to cycloalkane
---	response to cyclodiene
---	response to cycloheximide
---	response to cyclopentenone
---	response to cyclophosphamide
---	response to cytarabine
---	response to cytochalasin B
---	response to cytokine
---	response to cytokinesis checkpoint signaling
---	response to cytokinin
---	response to decalin
---	response to decreased oxygen levels
---	response to deep water
---	response to defense-related host nitric oxide production
---	response to defense-related host reactive oxygen species production
---	response to defense-related nitric oxide production by other organism involved in symbiotic interaction
---	response to defense-related reactive oxygen species production by other organism involved in symbiotic interaction
---	response to defenses of other organism involved in symbiotic interaction
---	response to denervation involved in regulation of muscle adaptation
---	response to desiccation
---	response to dexamethasone
---	response to diamide
---	response to dietary excess
---	response to diethyl maleate
---	response to diphenyl ether
---	response to disaccharide
---	response to dithiothreitol
---	response to diuretic
---	response to docetaxel trihydrate
---	response to doxorubicin
---	response to drug
---	response to dsRNA
---	response to ecdysone
---	response to electrical stimulus
---	response to electrical stimulus involved in regulation of muscle adaptation
---	response to endogenous stimulus
---	response to endoplasmic reticulum stress
---	response to epidermal growth factor
---	response to epinephrine
---	response to erythromycin
---	response to erythropoietin
---	response to estradiol
---	response to estrogen
---	response to ethanol
---	response to ethanol (sensu Insecta)
---	response to ether
---	response to ether (sensu Insecta)
---	response to ethylene
---	response to etoposide
---	response to exogenous dsRNA
---	response to external biotic stimulus
---	response to external stimulus
---	response to extracellular stimulus
---	response to far red light
---	response to farnesol
---	response to fenofibrate
---	response to flooding
---	response to fluid shear stress
---	response to fluoride
---	response to fluoxetine
---	response to folic acid
---	response to food
---	response to formic acid
---	response to freezing
---	response to fructose
---	response to fungicide
---	response to fungus
---	response to furfural
---	response to gamma radiation
---	response to gemcitabine
---	response to genistein
---	response to gibberellin
---	response to glucocorticoid
---	response to glutathione
---	response to gold nanoparticle
---	response to gonadotropin
---	response to gravity
---	response to growth factor
---	response to heat
---	response to heavy metal
---	response to heparin
---	response to hepatocyte growth factor
---	response to herbicide
---	response to herbivore
---	response to hermaphrodite contact
---	response to hesperadin
---	response to hexane
---	response to hexose
---	response to high fluence blue light stimulus by blue high-fluence system
---	response to high light intensity
---	response to histamine
---	response to histidine
---	response to host
---	response to host defense molecules
---	response to host defenses
---	response to host iron concentration
---	response to host osmotic environment
---	response to host oxygen tension environment
---	response to host pH environment
---	response to host phytoalexin production
---	response to host redox environment
---	response to human chorionic gonadotropin
---	response to humidity
---	response to hydrogen peroxide
---	response to hydroperoxide
---	response to hydrostatic pressure
---	response to hydroxyisoflavone
---	response to hydroxyurea
---	response to hyperoxia
---	response to hypochlorite
---	response to iloperidone
---	response to imidacloprid
---	response to immobilization stress
---	response to inactivity
---	response to increased oxygen levels
---	response to indole-3-methanol
---	response to indolebutyric acid
---	response to injury involved in regulation of muscle adaptation
---	response to inorganic substance
---	response to inositol
---	response to insect
---	response to insecticide
---	response to interferon-alpha
---	response to interferon-beta
---	response to interferon-gamma
---	response to interleukin-1
---	response to interleukin-11
---	response to interleukin-12
---	response to interleukin-13
---	response to interleukin-15
---	response to interleukin-17
---	response to interleukin-18
---	response to interleukin-2
---	response to interleukin-3
---	response to interleukin-32
---	response to interleukin-4
---	response to interleukin-6
---	response to interleukin-9
---	response to ionizing radiation
---	response to irinotecan
---	response to iron ion
---	response to iron(II) ion
---	response to iron(III) ion
---	response to ischemia
---	response to isolation stress
---	response to isoquinoline alkaloid
---	response to jasmonic acid
---	response to jasmonic acid stimulus involved in jasmonic acid and ethylene-dependent systemic resistance
---	response to karrikin
---	response to ketamine
---	response to ketone
---	response to laminar fluid shear stress
---	response to lapatinib
---	response to lead ion
---	response to leptin
---	response to leptomycin B
---	response to leucine
---	response to light intensity
---	response to light stimulus
---	response to linoleic acid
---	response to lipid
---	response to lipid hydroperoxide
---	response to lipopolysaccharide
---	response to lipoteichoic acid
---	response to lithium ion
---	response to long exposure to lithium ion
---	response to long-day photoperiod
---	response to low fluence blue light stimulus by blue low-fluence system
---	response to low fluence red light stimulus
---	response to low humidity
---	response to low light intensity stimulus
---	response to magnesium ion
---	response to magnetism
---	response to maltose
---	response to manganese ion
---	response to manganese starvation
---	response to mannitol
---	response to mechanical stimulus
---	response to menaquinone
---	response to mercaptoethanol
---	response to mercury ion
---	response to metal ion
---	response to metformin
---	response to methanol
---	response to methotrexate
---	response to methyl methanesulfonate
---	response to methylamine
---	response to methylglyoxal
---	response to methylmercury
---	response to methylphenidate
---	response to microbial phytotoxin
---	response to mineralocorticoid
---	response to misfolded protein
---	response to mitotic DNA replication checkpoint signaling
---	response to molecule of fungal origin
---	response to molecule of oomycetes origin
---	response to molybdenum starvation
---	response to monoamine
---	response to monosaccharide
---	response to morphine
---	response to muramyl dipeptide
---	response to muscle activity
---	response to muscle activity involved in regulation of muscle adaptation
---	response to muscle inactivity
---	response to muscle inactivity involved in regulation of muscle adaptation
---	response to muscle stretch
---	response to mycophenolic acid
---	response to mycotoxin
---	response to nematode
---	response to nerve growth factor
---	response to neutral pH
---	response to nickel cation
---	response to nicotine
---	response to nitrate
---	response to nitrate starvation
---	response to nitric oxide
---	response to nitrite
---	response to nitrogen compound
---	response to nitrogen dioxide
---	response to nitrosative stress
---	response to non-ionic osmotic stress
---	response to norepinephrine
---	response to nutrient
---	response to nutrient levels
---	response to olanzapine
---	response to oleic acid
---	response to oomycetes
---	response to organic cyclic compound
---	response to organic substance
---	response to organonitrogen compound
---	response to organophosphorus
---	response to osmotic stress
---	response to other organism
---	response to oxidative stress
---	response to oxygen levels
---	response to oxygen-containing compound
---	response to ozone
---	response to p-xylene
---	response to pH
---	response to paclitaxel
---	response to pain
---	response to papulacandin B
---	response to paracetamol
---	response to paraquat
---	response to parasitic fungus
---	response to parasitic plant
---	response to peptide
---	response to peptidoglycan
---	response to perphenazine
---	response to phenylalanine
---	response to phenylpropanoid
---	response to pheromone
---	response to pheromone involved in conjugation with cellular fusion
---	response to pheromone involved in conjugation with mutual genetic exchange
---	response to pheromone involved in pheromone-induced unidirectional conjugation
---	response to photooxidative stress
---	response to photoperiod, blue light
---	response to photoperiod, red light
---	response to phylloquinone
---	response to phytoalexin production by other organism involved in symbiotic interaction
---	response to platelet aggregation inhibitor
---	response to platelet-derived growth factor
---	response to platinum ion
---	response to potassium ion
---	response to progesterone
---	response to proline
---	response to propan-1-ol
---	response to prostaglandin
---	response to prostaglandin D
---	response to prostaglandin E
---	response to prostaglandin F
---	response to prostaglandin I
---	response to protein
---	response to protozoan
---	response to pullulan
---	response to purvalanol A
---	response to pyrethroid
---	response to quetiapine
---	response to radiation
---	response to raffinose
---	response to rapamycin
---	response to red light
---	response to red or far red light
---	response to redox state
---	response to rest involved in regulation of muscle adaptation
---	response to retinoic acid
---	response to reverse transcriptase inhibitor
---	response to reversine
---	response to rhamnose
---	response to ribavirin
---	response to risperidone
---	response to salicylic acid
---	response to salt
---	response to salt stress
---	response to selenite ion
---	response to selenium ion
---	response to short exposure to lithium ion
---	response to short-day photoperiod
---	response to silicon dioxide
---	response to silver ion
---	response to sodium dodecyl sulfate
---	response to sorbitol
---	response to spindle assembly checkpoint signaling
---	response to spindle checkpoint signaling
---	response to starvation
---	response to statin
---	response to staurosporine
---	response to sterol
---	response to sterol depletion
---	response to stilbenoid
---	response to stimulus
---	response to stimulus by single organism
---	response to stimulus involved in regulation of muscle adaptation
---	response to streptomycin
---	response to stress
---	response to strigolactone
---	response to sulfur dioxide
---	response to symbiotic bacterium
---	response to symbiotic fungus
---	response to t-BOOH
---	response to tacrolimus
---	response to tamsulosin
---	response to tellurium ion
---	response to temozolomide
---	response to temperature stimulus
---	response to testosterone
---	response to tetralin
---	response to thiabendazole
---	response to thyroxine
---	response to toluene
---	response to topoisomerase inhibitor
---	response to topologically incorrect protein
---	response to toxic substance
---	response to transition metal nanoparticle
---	response to trehalose
---	response to trehalose-6-phosphate
---	response to trichodermin
---	response to trichostatin A
---	response to triglyceride
---	response to tropane
---	response to tumor cell
---	response to tumor necrosis factor
---	response to type I interferon
---	response to type III interferon
---	response to unfolded protein
---	response to vanadate(3-)
---	response to very low fluence red light stimulus
---	response to very low light intensity stimulus
---	response to vitamin
---	response to vitamin A
---	response to vitamin B1
---	response to vitamin B2
---	response to vitamin B3
---	response to vitamin B6
---	response to vitamin D
---	response to vitamin E
---	response to vitamin K
---	response to water
---	response to water deprivation
---	response to wounding
---	response to xenobiotic stimulus
---	response to ximelagatran
---	response to xylene
---	response to yeast
---	response to zinc ion
---	response to ziprasidone
---	restriction endodeoxyribonuclease activity
---	reticuline oxidase activity
---	retina development in camera-type eye
---	retina homeostasis
---	retina layer formation
---	retina morphogenesis in camera-type eye
---	retina vasculature development in camera-type eye
---	retina vasculature morphogenesis in camera-type eye
---	retinal binding
---	retinal bipolar neuron differentiation
---	retinal cell apoptotic process
---	retinal cone cell apoptotic process
---	retinal cone cell development
---	retinal cone cell differentiation
---	retinal cone cell fate commitment
---	retinal cone cell fate determination
---	retinal cone cell fate specification
---	retinal dehydrogenase activity
---	retinal isomerase activity
---	retinal metabolic process
---	retinal oxidase activity
---	retinal rod cell apoptotic process
---	retinal rod cell development
---	retinal rod cell differentiation
---	retinal rod cell fate commitment
---	retinoic acid 4-hydroxylase activity
---	retinoic acid binding
---	retinoic acid biosynthetic process
---	retinoic acid catabolic process
---	retinoic acid metabolic process
---	retinoic acid metabolic process in spinal cord anterior-posterior patterning
---	retinoic acid receptor activity
---	retinoic acid receptor binding
---	retinoic acid receptor signaling pathway
---	retinoic acid receptor signaling pathway involved in lung bud formation
---	retinoic acid receptor signaling pathway involved in neural plate anterior/posterior pattern formation
---	retinoic acid receptor signaling pathway involved in pronephric field specification
---	retinoic acid receptor signaling pathway involved in pronephros anterior/posterior pattern specification
---	retinoic acid receptor signaling pathway involved in somitogenesis
---	retinoic acid receptor signaling pathway involved in spinal cord anterior/posterior pattern formation
---	retinoic acid receptor signaling pathway involved in spinal cord dorsal/ventral patterning
---	retinoic acid receptor signaling pathway involved in ventral spinal cord interneuron specification
---	retinoic acid-responsive element binding
---	retinoid X receptor binding
---	retinoid binding
---	retinoid metabolic process
---	retinol O-fatty-acyltransferase activity
---	retinol binding
---	retinol dehydratase activity
---	retinol dehydrogenase activity
---	retinol isomerase activity
---	retinol metabolic process
---	retinol transport
---	retinol transporter activity
---	retinyl-palmitate esterase activity
---	retrograde dense core granule transport
---	retrograde extension
---	retrograde protein transport, ER to cytosol
---	retrograde synaptic vesicle transport
---	retrograde transport, endosome to plasma membrane
---	retromer complex
---	retromer complex, inner shell
---	retromer complex, outer shell
---	retrotrapezoid nucleus development
---	retrotrapezoid nucleus neuron differentiation
---	reuteran biosynthetic process
---	reuteran metabolic process
---	reverse transcription
---	reverse transcription involved in RNA-mediated transposition
---	reversion of cell type to default state involved in phenotypic switching
---	rhabdomere
---	rhabdomere development
---	rhabdomere membrane
---	rhabdomere membrane biogenesis
---	rhabdomere microvillus
---	rhabdomere microvillus membrane
---	rhabdomere morphogenesis
---	rhamnogalacturonan I backbone metabolic process
---	rhamnogalacturonan I biosynthetic process
---	rhamnogalacturonan I metabolic process
---	rhamnogalacturonan I side chain metabolic process
---	rhamnogalacturonan II backbone metabolic process
---	rhamnogalacturonan II biosynthetic process
---	rhamnogalacturonan II metabolic process
---	rhamnogalacturonan II side chain metabolic process
---	rhamnogalacturonan acetylesterase activity
---	rhamnogalacturonan alpha-L-rhamnopyranosyl-(1->4)-alpha-D-galactopyranosyluronide lyase activity
---	rhamnose binding
---	rhamnose biosynthetic process
---	rhamnose catabolic process
---	rhamnose metabolic process
---	rhamnose transmembrane transporter activity
---	rhamnose transport
---	rhamnose-transporting ATPase activity
---	rhamnose:hydrogen symporter activity
---	rhamnulokinase activity
---	rhamnulose-1-phosphate aldolase activity
---	rhizobactin 1021 biosynthetic process
---	rhizobactin 1021 metabolic process
---	rhodopsin biosynthetic process
---	rhodopsin catabolic process
---	rhodopsin mediated signaling pathway
---	rhodopsin metabolic process
---	rhodopsin-like receptor activity
---	rhombomere 1 development
---	rhombomere 1 formation
---	rhombomere 1 morphogenesis
---	rhombomere 1 structural organization
---	rhombomere 2 development
---	rhombomere 2 formation
---	rhombomere 2 morphogenesis
---	rhombomere 2 structural organization
---	rhombomere 3 development
---	rhombomere 3 formation
---	rhombomere 3 morphogenesis
---	rhombomere 3 structural organization
---	rhombomere 4 development
---	rhombomere 4 formation
---	rhombomere 4 morphogenesis
---	rhombomere 4 structural organization
---	rhombomere 5 development
---	rhombomere 5 formation
---	rhombomere 5 morphogenesis
---	rhombomere 5 structural organization
---	rhombomere 6 development
---	rhombomere 6 formation
---	rhombomere 6 morphogenesis
---	rhombomere 6 structural organization
---	rhombomere 7 development
---	rhombomere 7 formation
---	rhombomere 7 morphogenesis
---	rhombomere 7 structural organization
---	rhombomere 8 development
---	rhombomere 8 formation
---	rhombomere 8 morphogenesis
---	rhombomere 8 structural organization
---	rhombomere boundary formation
---	rhombomere cell differentiation
---	rhombomere cell migration
---	rhombomere cell proliferation
---	rhombomere development
---	rhombomere formation
---	rhombomere morphogenesis
---	rhombomere structural organization
---	rhoptry
---	rhoptry lumen
---	rhoptry membrane
---	rhoptry neck
---	rhythmic behavior
---	rhythmic excitation
---	rhythmic inhibition
---	rhythmic process
---	rhythmic synaptic transmission
---	ribbon synapse
---	ribitol 2-dehydrogenase activity
---	ribitol biosynthetic process
---	ribitol catabolic process
---	ribitol catabolic process to xylulose 5-phosphate
---	ribitol metabolic process
---	ribitol phosphate metabolic process
---	ribitol-5-phosphate 2-dehydrogenase activity
---	riboflavin binding
---	riboflavin biosynthetic process
---	riboflavin catabolic process
---	riboflavin metabolic process
---	riboflavin phosphotransferase activity
---	riboflavin reductase (NADH) activity
---	riboflavin reductase (NADPH) activity
---	riboflavin synthase activity
---	riboflavin synthase complex
---	riboflavin transport
---	riboflavin transporter activity
---	riboflavinase activity
---	ribonuclease D activity
---	ribonuclease E activity
---	ribonuclease F activity
---	ribonuclease G activity
---	ribonuclease H2 complex
---	ribonuclease III activity
---	ribonuclease IV activity
---	ribonuclease IX activity
---	ribonuclease M5 activity
---	ribonuclease P RNA binding
---	ribonuclease P activity
---	ribonuclease P complex
---	ribonuclease P4 activity
---	ribonuclease R activity
---	ribonuclease T1 activity
---	ribonuclease T2 activity
---	ribonuclease U2 activity
---	ribonuclease V activity
---	ribonuclease [poly-(U)-specific] activity
---	ribonuclease activity
---	ribonuclease inhibitor activity
---	ribonucleoprotein
---	ribonucleoprotein complex
---	ribonucleoprotein complex assembly
---	ribonucleoprotein complex binding
---	ribonucleoprotein complex biogenesis
---	ribonucleoprotein complex disassembly
---	ribonucleoprotein complex export from nucleus
---	ribonucleoprotein complex import into nucleus
---	ribonucleoprotein complex localization
---	ribonucleoprotein complex subunit organization
---	ribonucleoprotein granule
---	ribonucleoside binding
---	ribonucleoside biosynthetic process
---	ribonucleoside bisphosphate biosynthetic process
---	ribonucleoside bisphosphate catabolic process
---	ribonucleoside bisphosphate metabolic process
---	ribonucleoside catabolic process
---	ribonucleoside diphosphate biosynthetic process
---	ribonucleoside diphosphate catabolic process
---	ribonucleoside diphosphate metabolic process
---	ribonucleoside metabolic process
---	ribonucleoside monophosphate biosynthetic process
---	ribonucleoside monophosphate catabolic process
---	ribonucleoside monophosphate metabolic process
---	ribonucleoside triphosphate biosynthetic process
---	ribonucleoside triphosphate catabolic process
---	ribonucleoside triphosphate metabolic process
---	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor
---	ribonucleoside-diphosphate reductase complex
---	ribonucleoside-diphosphate reductase, glutaredoxin disulfide as acceptor
---	ribonucleoside-triphosphate reductase activity
---	ribonucleotide binding
---	ribonucleotide biosynthetic process
---	ribonucleotide catabolic process
---	ribonucleotide metabolic process
---	ribophagy
---	ribose 1,5-bisphosphate isomerase activity
---	ribose 1,5-bisphosphate phosphokinase activity
---	ribose 1-dehydrogenase (NADP+) activity
---	ribose isomerase activity
---	ribose phosphate biosynthetic process
---	ribose phosphate diphosphokinase activity
---	ribose phosphate diphosphokinase complex
---	ribose phosphate metabolic process
---	ribose-5-phosphate adenylyltransferase activity
---	ribose-5-phosphate isomerase activity
---	ribose-5-phosphate-ammonia ligase activity
---	ribosomal RNA
---	ribosomal S6-glutamic acid ligase activity
---	ribosomal large subunit binding
---	ribosomal large subunit biogenesis
---	ribosomal protein import into nucleus
---	ribosomal skipping
---	ribosomal small subunit binding
---	ribosomal small subunit biogenesis
---	ribosomal subunit
---	ribosomal-protein-alanine N-acetyltransferase activity
---	ribosomal-protein-alanine N-acetyltransferase complex
---	ribosome
---	ribosome binding
---	ribosome-associated ubiquitin-dependent protein catabolic process
---	ribosylpyrimidine nucleosidase activity
---	ribozyme
---	ribulokinase activity
---	ribulose bisphosphate carboxylase complex
---	ribulose-1,5-bisphosphate carboxylase/oxygenase activator activity
---	ribulose-bisphosphate carboxylase activity
---	ribulose-phosphate 3-epimerase activity
---	ricinine nitrilase activity
---	rifamycin-B oxidase activity
---	right horn of sinus venosus development
---	right lung development
---	right lung morphogenesis
---	right ventricular compact myocardium morphogenesis
---	right ventricular trabecular myocardium morphogenesis
---	righting reflex
---	ring gland development
---	ripoptosome
---	ripoptosome assembly
---	ripoptosome assembly involved in extrinsic apoptotic signaling pathway
---	ripoptosome assembly involved in necroptotic process
---	rod spherule
---	rolling circle DNA replication
---	rolling circle double-stranded viral DNA replication
---	rolling circle single-stranded viral DNA replication
---	rolling circle viral DNA replication
---	rolling hairpin viral DNA replication
---	roof plate formation
---	root cap development
---	root cap mucilage biosynthetic process
---	root cap mucilage metabolic process
---	root development
---	root epidermal cell differentiation
---	root hair
---	root hair cell development
---	root hair cell differentiation
---	root hair cell tip growth
---	root hair elongation
---	root hair initiation
---	root hair tip
---	root meristem growth
---	root meristem specification
---	root morphogenesis
---	root radial pattern formation
---	root system development
---	rosmarinate synthase activity
---	rostrocaudal neural tube patterning
---	rough endoplasmic reticulum
---	rough endoplasmic reticulum lumen
---	rough endoplasmic reticulum membrane
---	rough microsome
---	rubber cis-polyprenylcistransferase activity
---	rubidium ion transmembrane transporter activity
---	rubidium ion transport
---	rubredoxin
---	rubredoxin-NAD(P)+ reductase activity
---	rubredoxin-NAD+ reductase activity
---	rubredoxin-NADP reductase activity
---	rubrospinal tract morphogenesis
---	ruffle
---	ruffle assembly
---	ruffle membrane
---	ruffle organization
---	rumination
---	ryanodine-sensitive calcium-release channel activity
---	s-triazine compound catabolic process
---	s-triazine compound metabolic process
---	sabinene synthase activity
---	sabinene-hydrate synthase activity
---	saccharolysin activity
---	saccharopepsin activity
---	saccharopine dehydrogenase (NAD+, L-glutamate-forming) activity
---	saccharopine dehydrogenase (NAD+, L-lysine-forming) activity
---	saccharopine dehydrogenase (NADP+, L-glutamate-forming) activity
---	saccharopine dehydrogenase (NADP+, L-lysine-forming) activity
---	saccharopine dehydrogenase activity
---	saccharopine oxidase activity
---	sagittal suture morphogenesis
---	salicin transmembrane transporter activity
---	salicin transport
---	salicyl-alcohol beta-D-glucosyltransferase activity
---	salicylaldehyde dehydrogenase activity
---	salicylate 1-monooxygenase activity
---	salicylate 5-hydroxylase activity
---	salicylic acid binding
---	salicylic acid biosynthetic process
---	salicylic acid catabolic process
---	salicylic acid glucosyltransferase (ester-forming) activity
---	salicylic acid glucosyltransferase (glucoside-forming) activity
---	salicylic acid mediated signaling pathway
---	salicylic acid metabolic process
---	saliva secretion
---	salivary gland boundary specification
---	salivary gland cavitation
---	salivary gland development
---	salivary gland histolysis
---	salivary gland morphogenesis
---	salivary nucleus development
---	salivary polysaccharide catabolic process
---	salt aversion
---	salt transmembrane transporter activity
---	salty taste receptor activity
---	salutaridine reductase (NADPH) activity
---	salutaridine synthase activity
---	salutaridinol 7-O-acetyltransferase activity
---	saponin biosynthetic process
---	saponin catabolic process
---	saponin metabolic process
---	sarcinapterin biosynthetic process
---	sarcinapterin metabolic process
---	sarcoglycan complex
---	sarcolemma
---	sarcomere
---	sarcomere organization
---	sarcomerogenesis
---	sarcoplasm
---	sarcoplasmic reticulum
---	sarcoplasmic reticulum calcium ion transport
---	sarcoplasmic reticulum lumen
---	sarcoplasmic reticulum membrane
---	sarcosine N-methyltransferase activity
---	sarcosine biosynthetic process
---	sarcosine catabolic process
---	sarcosine dehydrogenase activity
---	sarcosine metabolic process
---	sarcosine oxidase activity
---	sarcosine oxidase complex
---	sarcosine reductase activity
---	sarcosine/dimethylglycine N-methyltransferase activity
---	sarsapogenin 3-beta-glucosyltransferase activity
---	satellite DNA binding
---	satellite DNA binding
---	satellite cell activation
---	satellite cell asymmetric division
---	satellite cell commitment
---	satellite cell differentiation
---	satellite cell fate determination
---	satellite cell fate specification
---	satellite cell proliferation
---	satellite fibril
---	saturated monocarboxylic acid metabolic process
---	scab formation
---	scaffold protein binding
---	scattered antral spaces stage
---	scavenger receptor activity
---	scavenger receptor binding
---	schizogony
---	scintillon
---	sclerenchyma cell differentiation
---	sclerotium development
---	sclerotome development
---	scnRNA production
---	scopolamine biosynthetic process
---	scopolamine catabolic process
---	scopolamine metabolic process
---	scopoletin glucosyltransferase activity
---	sculpture element
---	scyllo-inosamine 4-kinase activity
---	scyllo-inosamine-4-phosphate amidinotransferase activity
---	scymnol sulfotransferase activity
---	scytalidopepsin B activity
---	scytalone dehydratase activity
---	sebaceous gland cell differentiation
---	sebaceous gland development
---	sebaceous gland placode formation
---	secologanin synthase activity
---	second mitotic wave involved in compound eye morphogenesis
---	second-messenger-mediated signaling
---	secondary active cyanate uptake transmembrane transporter activity
---	secondary active monocarboxylate transmembrane transporter activity
---	secondary active oligopeptide transmembrane transporter activity
---	secondary active organic cation transmembrane transporter activity
---	secondary active sterol transmembrane transporter activity
---	secondary active sulfate transmembrane transporter activity
---	secondary active transmembrane transporter activity
---	secondary alcohol biosynthetic process
---	secondary alcohol metabolic process
---	secondary branching, open tracheal system
---	secondary cell septum
---	secondary cell wall
---	secondary cell wall cellulose synthase complex
---	secondary growth
---	secondary heart field specification
---	secondary leaflet morphogenesis
---	secondary lysosome
---	secondary metabolic process
---	secondary metabolite biosynthetic process
---	secondary metabolite catabolic process
---	secondary neural tube formation
---	secondary neural tube rod cavitation
---	secondary plasmodesma
---	secondary shoot formation
---	secondary thickening
---	secondary-alcohol oxidase activity
---	secreted phospholipase A2 activity
---	secretin (sensu Bacteria)
---	secretin (sensu Mammalia)
---	secretin receptor activity
---	secretin receptor binding
---	secretin-like receptor activity
---	secretion
---	secretion by cell
---	secretion by the type IV secretion system
---	secretion by tissue
---	secretion of lysosomal enzymes
---	secretory IgA immunoglobulin complex
---	secretory dimeric IgA immunoglobulin complex
