RCV_ID	RCV_NAME	GO_ID	GO_NAME	STATUS
RCV_000266	pancreas development	GO_0061131	pancreas field specification	1
RCV_000266	pancreas development	GO_0061132	pancreas induction	1
RCV_000266	pancreas development	GO_0061113	pancreas morphogenesis	1
RCV_000266	pancreas development	GO_0061130	pancreatic bud formation	1
RCV_000267	pancreas endocrine	GO_0031018	endocrine pancreas development	1
RCV_000267	pancreas endocrine	GO_2000227	negative regulation of pancreatic A cell differentiation	1
RCV_000267	pancreas endocrine	GO_2000675	negative regulation of type B pancreatic cell apoptotic process	1
RCV_000267	pancreas endocrine	GO_2000077	negative regulation of type B pancreatic cell development	1
RCV_000267	pancreas endocrine	GO_2000228	positive regulation of pancreatic A cell differentiation	1
RCV_000267	pancreas endocrine	GO_2000676	positive regulation of type B pancreatic cell apoptotic process	1
RCV_000267	pancreas endocrine	GO_2000078	positive regulation of type B pancreatic cell development	1
RCV_000267	pancreas endocrine	GO_2000226	regulation of pancreatic A cell differentiation	1
RCV_000267	pancreas endocrine	GO_2000674	regulation of type B pancreatic cell apoptotic process	1
RCV_000267	pancreas endocrine	GO_2000074	regulation of type B pancreatic cell development	1
RCV_000268	pancreas exocrine	GO_0031017	exocrine pancreas development	1
RCV_000268	pancreas exocrine	GO_0090188	negative regulation of pancreatic juice secretion	1
RCV_000268	pancreas exocrine	GO_0004281	pancreatic elastase II activity	1
RCV_000268	pancreas exocrine	GO_0008132	pancreatic elastase activity	1
RCV_000268	pancreas exocrine	GO_0030157	pancreatic juice secretion	1
RCV_000268	pancreas exocrine	GO_0090187	positive regulation of pancreatic juice secretion	1
RCV_000268	pancreas exocrine	GO_0090186	regulation of pancreatic juice secretion	1
RCV_000269	pancreatic A cell	GO_0003322	pancreatic A cell development	1
RCV_000269	pancreatic A cell	GO_0003310	pancreatic A cell differentiation	1
RCV_000269	pancreatic A cell	GO_0003326	pancreatic A cell fate commitment	1
RCV_000270	pancreatic D cell	GO_0003324	pancreatic D cell development	1
RCV_000270	pancreatic D cell	GO_0003311	pancreatic D cell differentiation	1
RCV_000270	pancreatic D cell	GO_0003328	pancreatic D cell fate commitment	1
RCV_000271	pancreatic E cell	GO_0090105	pancreatic E cell development	1
RCV_000271	pancreatic E cell	GO_0090106	pancreatic E cell fate commitment	1
RCV_000271	pancreatic E cell	GO_0090104	pancreatic epsilon cell differentiation	1
RCV_000272	pancreatic PP cell	GO_0003325	pancreatic PP cell development	1
RCV_000272	pancreatic PP cell	GO_0003312	pancreatic PP cell differentiation	1
RCV_000272	pancreatic PP cell	GO_0003329	pancreatic PP cell fate commitment	1
RCV_000273	pancreatic stellate cell	GO_2000230	negative regulation of pancreatic stellate cell proliferation	1
RCV_000273	pancreatic stellate cell	GO_0072343	pancreatic stellate cell proliferation	1
RCV_000273	pancreatic stellate cell	GO_2000231	positive regulation of pancreatic stellate cell proliferation	1
RCV_000273	pancreatic stellate cell	GO_2000229	regulation of pancreatic stellate cell proliferation	1
RCV_000274	peptide metabolism	GO_0018034	C-terminal peptidyl-alanine amidation	1
RCV_000274	peptide metabolism	GO_0018035	C-terminal peptidyl-arginine amidation	1
RCV_000274	peptide metabolism	GO_0018036	C-terminal peptidyl-asparagine amidation	1
RCV_000274	peptide metabolism	GO_0018037	C-terminal peptidyl-aspartic acid amidation	1
RCV_000274	peptide metabolism	GO_0018038	C-terminal peptidyl-cysteine amidation	1
RCV_000274	peptide metabolism	GO_0018040	C-terminal peptidyl-glutamic acid amidation	1
RCV_000274	peptide metabolism	GO_0018391	C-terminal peptidyl-glutamic acid tyrosinylation	1
RCV_000274	peptide metabolism	GO_0018041	C-terminal peptidyl-glycine amidation	1
RCV_000274	peptide metabolism	GO_0018042	C-terminal peptidyl-histidine amidation	1
RCV_000274	peptide metabolism	GO_0018043	C-terminal peptidyl-isoleucine amidation	1
RCV_000274	peptide metabolism	GO_0018044	C-terminal peptidyl-leucine amidation	1
RCV_000274	peptide metabolism	GO_0018045	C-terminal peptidyl-lysine amidation	1
RCV_000274	peptide metabolism	GO_0018046	C-terminal peptidyl-methionine amidation	1
RCV_000274	peptide metabolism	GO_0018047	C-terminal peptidyl-phenylalanine amidation	1
RCV_000274	peptide metabolism	GO_0018170	C-terminal peptidyl-polyglutamic acid amidation	1
RCV_000274	peptide metabolism	GO_0018048	C-terminal peptidyl-proline amidation	1
RCV_000274	peptide metabolism	GO_0018049	C-terminal peptidyl-serine amidation	1
RCV_000274	peptide metabolism	GO_0018050	C-terminal peptidyl-threonine amidation	1
RCV_000274	peptide metabolism	GO_0018051	C-terminal peptidyl-tryptophan amidation	1
RCV_000274	peptide metabolism	GO_0018052	C-terminal peptidyl-tyrosine amidation	1
RCV_000274	peptide metabolism	GO_0018053	C-terminal peptidyl-valine amidation	1
RCV_000274	peptide metabolism	GO_0018259	RNA-protein covalent cross-linking via peptidyl-serine	1
RCV_000274	peptide metabolism	GO_0018148	RNA-protein covalent cross-linking via peptidyl-tyrosine	1
RCV_000274	peptide metabolism	GO_0019930	"cis-14-hydroxy-10,13-dioxo-7-heptadecenoic acid peptidyl-aspartate ester biosynthetic process from peptidyl-aspartic acid"	1
RCV_000274	peptide metabolism	GO_0019703	coenzyme A-peptidyl-cysteine covalent linking	1
RCV_000274	peptide metabolism	GO_0044527	formation of peptidyl-cystine persulfide by sulphur transfer from H2S	1
RCV_000274	peptide metabolism	GO_0044526	formation of peptidyl-cystine persulfide by sulphur transfer from free cysteine	1
RCV_000274	peptide metabolism	GO_0018393	internal peptidyl-lysine acetylation	1
RCV_000274	peptide metabolism	GO_0051263	microcin E492 biosynthetic process by siderophore ester modification of peptidyl-serine	1
RCV_000274	peptide metabolism	GO_2000760	negative regulation of N-terminal peptidyl-lysine acetylation	1
RCV_000274	peptide metabolism	GO_2000757	negative regulation of peptidyl-lysine acetylation	1
RCV_000274	peptide metabolism	GO_0033137	negative regulation of peptidyl-serine phosphorylation	1
RCV_000274	peptide metabolism	GO_0033140	negative regulation of peptidyl-serine phosphorylation of STAT protein	1
RCV_000274	peptide metabolism	GO_0010801	negative regulation of peptidyl-threonine phosphorylation	1
RCV_000274	peptide metabolism	GO_1900085	negative regulation of peptidyl-tyrosine autophosphorylation	1
RCV_000274	peptide metabolism	GO_0050732	negative regulation of peptidyl-tyrosine phosphorylation	1
RCV_000274	peptide metabolism	GO_0043171	peptide catabolic process	1
RCV_000274	peptide metabolism	GO_0018149	peptide cross-linking	1
RCV_000274	peptide metabolism	GO_0018154	"peptide cross-linking via (2R,6R)-lanthionine"	1
RCV_000274	peptide metabolism	GO_0046804	"peptide cross-linking via (2S,3S,4Xi,6R)-3-methyl-lanthionine sulfoxide"	1
RCV_000274	peptide metabolism	GO_0018156	"peptide cross-linking via (2S,3S,6R)-3-methyl-lanthionine"	1
RCV_000274	peptide metabolism	GO_0018233	peptide cross-linking via 2'-(S-L-cysteinyl)-L-histidine	1
RCV_000274	peptide metabolism	GO_0046926	peptide cross-linking via 2-(S-L-cysteinyl)-D-allo-threonine	1
RCV_000274	peptide metabolism	GO_0046925	peptide cross-linking via 2-(S-L-cysteinyl)-D-phenylalanine	1
RCV_000274	peptide metabolism	GO_0046924	peptide cross-linking via 2-(S-L-cysteinyl)-L-phenylalanine	1
RCV_000274	peptide metabolism	GO_0048109	peptide cross-linking via 2-amino-3-isothiazolidinone-L-serine	1
RCV_000274	peptide metabolism	GO_0051358	peptide cross-linking via 2-imino-glutamic acid 5-imidazolinone glycine	1
RCV_000274	peptide metabolism	GO_0051359	peptide cross-linking via 2-imino-methionine 5-imidazolinone glycine	1
RCV_000274	peptide metabolism	GO_0051362	peptide cross-linking via 2-tetrahydropyridinyl-5-imidazolinone glycine	1
RCV_000274	peptide metabolism	GO_0018152	peptide cross-linking via 3'-(1'-L-histidyl)-L-tyrosine	1
RCV_000274	peptide metabolism	GO_0030959	peptide cross-linking via 3'-(3'-L-tyrosinyl)-L-tyrosine	1
RCV_000274	peptide metabolism	GO_0030960	peptide cross-linking via 3'-(O4'-L-tyrosinyl)-L-tyrosine	1
RCV_000274	peptide metabolism	GO_0018234	peptide cross-linking via 3'-(S-L-cysteinyl)-L-tyrosine	1
RCV_000274	peptide metabolism	GO_0051357	peptide cross-linking via 3-(2-methylthio)ethyl-6-(4-hydroxybenzylidene)-5-iminopiperazin-2-one	1
RCV_000274	peptide metabolism	GO_0018150	peptide cross-linking via 3-(3'-L-histidyl)-L-tyrosine	1
RCV_000274	peptide metabolism	GO_0019928	peptide cross-linking via 3-(S-L-cysteinyl)-L-aspartic acid	1
RCV_000274	peptide metabolism	GO_0018069	peptide cross-linking via 4'-(L-tryptophan)-L-tryptophyl quinone	1
RCV_000274	peptide metabolism	GO_0019927	peptide cross-linking via 4'-(S-L-cysteinyl)-L-tryptophyl quinone	1
RCV_000274	peptide metabolism	GO_0019929	peptide cross-linking via 4-(S-L-cysteinyl)-L-glutamic acid	1
RCV_000274	peptide metabolism	GO_0048108	peptide cross-linking via 4-amino-3-isothiazolidinone	1
RCV_000274	peptide metabolism	GO_0018124	peptide cross-linking via 5'-(N6-L-lysine)-L-topaquinone	1
RCV_000274	peptide metabolism	GO_0018253	peptide cross-linking via 5-imidazolinone glycine	1
RCV_000274	peptide metabolism	GO_0018313	peptide cross-linking via L-alanyl-5-imidazolinone glycine	1
RCV_000274	peptide metabolism	GO_0051360	peptide cross-linking via L-asparagine 5-imidazolinone glycine	1
RCV_000274	peptide metabolism	GO_0018132	peptide cross-linking via L-cysteine oxazolecarboxylic acid	1
RCV_000274	peptide metabolism	GO_0018133	peptide cross-linking via L-cysteine oxazolinecarboxylic acid	1
RCV_000274	peptide metabolism	GO_0018140	peptide cross-linking via L-cysteine thiazolecarboxylic acid	1
RCV_000274	peptide metabolism	GO_0050745	peptide cross-linking via L-cysteinyl-5-imidazolinone glycine	1
RCV_000274	peptide metabolism	GO_0050837	peptide cross-linking via L-cysteinyl-L-selenocysteine	1
RCV_000274	peptide metabolism	GO_0018316	peptide cross-linking via L-cystine	1
RCV_000274	peptide metabolism	GO_0018151	peptide cross-linking via L-histidyl-L-tyrosine	1
RCV_000274	peptide metabolism	GO_0051361	peptide cross-linking via L-lysine 5-imidazolinone glycine	1
RCV_000274	peptide metabolism	GO_0018141	peptide cross-linking via L-lysine thiazolecarboxylic acid	1
RCV_000274	peptide metabolism	GO_0018274	peptide cross-linking via L-lysinoalanine	1
RCV_000274	peptide metabolism	GO_0018139	peptide cross-linking via L-phenylalanine thiazolecarboxylic acid	1
RCV_000274	peptide metabolism	GO_0018138	peptide cross-linking via L-serine thiazolecarboxylic acid	1
RCV_000274	peptide metabolism	GO_0018252	peptide cross-linking via L-seryl-5-imidazolinone glycine	1
RCV_000274	peptide metabolism	GO_0018420	peptide cross-linking via N6-(L-isoaspartyl)-L-lysine	1
RCV_000274	peptide metabolism	GO_0019938	"peptide cross-linking via N6-(L-isoaspartyl)-L-lysine, presumed catalytic"	1
RCV_000274	peptide metabolism	GO_0018162	peptide cross-linking via S-(2-aminovinyl)-3-methyl-D-cysteine	1
RCV_000274	peptide metabolism	GO_0018096	peptide cross-linking via S-(2-aminovinyl)-D-cysteine	1
RCV_000274	peptide metabolism	GO_0018232	peptide cross-linking via S-(L-isoglutamyl)-L-cysteine	1
RCV_000274	peptide metabolism	GO_0050739	peptide cross-linking via S-[5'-(L-tryptoph-6'-yl)-L-tyrosin-3'-yl]-L-methionin-S-ium	1
RCV_000274	peptide metabolism	GO_0018255	peptide cross-linking via S-glycyl-L-cysteine	1
RCV_000274	peptide metabolism	GO_0018157	peptide cross-linking via an oxazole or thiazole	1
RCV_000274	peptide metabolism	GO_0019800	peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan	1
RCV_000274	peptide metabolism	GO_0018134	peptide cross-linking via glycine oxazolecarboxylic acid	1
RCV_000274	peptide metabolism	GO_0018137	peptide cross-linking via glycine thiazolecarboxylic acid	1
RCV_000274	peptide metabolism	GO_0018081	peptide cross-linking via lanthionine or 3-methyl-lanthionine	1
RCV_000274	peptide metabolism	GO_0018155	"peptide cross-linking via sn-(2S,6R)-lanthionine"	1
RCV_000274	peptide metabolism	GO_0071432	peptide mating pheromone maturation involved in conjugation with cellular fusion	1
RCV_000274	peptide metabolism	GO_0070575	peptide mating pheromone maturation involved in pheromone-induced unidirectional conjugation	1
RCV_000274	peptide metabolism	GO_0006518	peptide metabolic process	1
RCV_000274	peptide metabolism	GO_0031179	peptide modification	1
RCV_000274	peptide metabolism	GO_0000770	peptide pheromone export	1
RCV_000274	peptide metabolism	GO_0071832	peptide pheromone export involved in conjugation	1
RCV_000274	peptide metabolism	GO_0071833	peptide pheromone export involved in conjugation with cellular fusion	1
RCV_000274	peptide metabolism	GO_0007323	peptide pheromone maturation	1
RCV_000274	peptide metabolism	GO_0002790	peptide secretion	1
RCV_000274	peptide metabolism	GO_0050822	peptide stabilization	1
RCV_000274	peptide metabolism	GO_0015833	peptide transport	1
RCV_000274	peptide metabolism	GO_0018082	peptidyl-(Z)-dehydrobutyrine biosynthetic process from peptidyl-threonine	1
RCV_000274	peptide metabolism	GO_0018173	peptidyl-1-thioglycine biosynthetic process from peptidyl-glycine	1
RCV_000274	peptide metabolism	GO_0019921	"peptidyl-1-thioglycine biosynthetic process, carboxy-terminal"	1
RCV_000274	peptide metabolism	GO_0019920	"peptidyl-1-thioglycine biosynthetic process, internal"	1
RCV_000274	peptide metabolism	GO_0050838	peptidyl-5-hydroxy-L-lysine trimethylation	1
RCV_000274	peptide metabolism	GO_0019122	peptidyl-D-alanine racemization	1
RCV_000274	peptide metabolism	GO_0019917	peptidyl-D-alanine racemization via peptidyl-L-serine	1
RCV_000274	peptide metabolism	GO_0019916	"peptidyl-D-alanine racemization, direct"	1
RCV_000274	peptide metabolism	GO_0018068	"peptidyl-L-2',4',5'-topaquinone biosynthetic process from peptidyl-tyrosine"	1
RCV_000274	peptide metabolism	GO_0018172	"peptidyl-L-3',4',5'-trihydroxyphenylalanine biosynthetic process from peptidyl-tyrosine"	1
RCV_000274	peptide metabolism	GO_0018067	"peptidyl-L-3',4'-dihydroxyphenylalanine biosynthetic process from peptidyl-tyrosine"	1
RCV_000274	peptide metabolism	GO_0018083	peptidyl-L-3-oxoalanine biosynthetic process from peptidyl-cysteine or peptidyl-serine	1
RCV_000274	peptide metabolism	GO_0018061	peptidyl-L-3-phenyllactic acid biosynthetic process from peptidyl-phenylalanine	1
RCV_000274	peptide metabolism	GO_0042259	peptidyl-L-beta-methylthioasparagine biosynthetic process from peptidyl-asparagine	1
RCV_000274	peptide metabolism	GO_0018339	peptidyl-L-beta-methylthioaspartic acid biosynthetic process from peptidyl-aspartic acid	1
RCV_000274	peptide metabolism	GO_0018230	peptidyl-L-cysteine S-palmitoylation	1
RCV_000274	peptide metabolism	GO_0018118	peptidyl-L-cysteine glutathione disulfide biosynthetic process from peptidyl-cysteine	1
RCV_000274	peptide metabolism	GO_0018222	peptidyl-L-cysteine methyl disulfide biosynthetic process from peptidyl-cysteine	1
RCV_000274	peptide metabolism	GO_0018229	peptidyl-L-cysteine methyl ester biosynthetic process from peptidyl-cysteine	1
RCV_000274	peptide metabolism	GO_0019712	peptidyl-L-glutamic acid 5-methyl ester biosynthetic process from glutamic acid	1
RCV_000274	peptide metabolism	GO_0018072	peptidyl-L-glutamyl 5-glycerylphosphorylethanolamine biosynthetic process from peptidyl-glutamic acid	1
RCV_000274	peptide metabolism	GO_0018439	peptidyl-L-leucine methyl ester biosynthetic process from peptidyl-leucine	1
RCV_000274	peptide metabolism	GO_0042034	peptidyl-L-lysine methyl ester biosynthetic process from peptidyl-lysine	1
RCV_000274	peptide metabolism	GO_0044608	peptidyl-L-threonine methyl ester biosynthetic process from peptidyl-threonine	1
RCV_000274	peptide metabolism	GO_0018311	peptidyl-N4-hydroxymethyl-L-asparagine biosynthetic process from peptidyl-asparagine	1
RCV_000274	peptide metabolism	GO_0050841	"peptidyl-N6,N6,N6-trimethyl-lysine hydroxylation to peptidyl-N6,N6,N6-trimethyl-5-hydroxy-L-lysine"	1
RCV_000274	peptide metabolism	GO_0018340	peptidyl-O-(sn-1-glycerophosphoryl)-L-serine biosynthetic process from peptidyl-serine	1
RCV_000274	peptide metabolism	GO_0018227	peptidyl-S-12-hydroxyfarnesyl-L-cysteine biosynthetic process from peptidyl-cysteine	1
RCV_000274	peptide metabolism	GO_0046892	peptidyl-S-carbamoyl-L-cysteine dehydration	1
RCV_000274	peptide metabolism	GO_0018231	peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine	1
RCV_000274	peptide metabolism	GO_0018115	peptidyl-S-diphytanylglycerol diether-L-cysteine biosynthetic process from peptidyl-cysteine	1
RCV_000274	peptide metabolism	GO_0018226	peptidyl-S-farnesyl-L-cysteine biosynthetic process from peptidyl-cysteine	1
RCV_000274	peptide metabolism	GO_0018228	peptidyl-S-geranylgeranyl-L-cysteine biosynthetic process from peptidyl-cysteine	1
RCV_000274	peptide metabolism	GO_0019704	peptidyl-S-myristoyl-L-cysteine biosynthetic process from peptidyl-cysteine	1
RCV_000274	peptide metabolism	GO_0019939	peptidyl-S-palmitoleyl-L-cysteine biosynthetic process from peptidyl-cysteine	1
RCV_000274	peptide metabolism	GO_0018194	peptidyl-alanine modification	1
RCV_000274	peptide metabolism	GO_0019728	peptidyl-allysine oxidation to 2-aminoadipic acid	1
RCV_000274	peptide metabolism	GO_0018120	peptidyl-arginine ADP-ribosylation	1
RCV_000274	peptide metabolism	GO_0035245	peptidyl-arginine C-methylation	1
RCV_000274	peptide metabolism	GO_0018181	peptidyl-arginine C5-methylation	1
RCV_000274	peptide metabolism	GO_0035246	peptidyl-arginine N-methylation	1
RCV_000274	peptide metabolism	GO_0019701	peptidyl-arginine N5-methylation	1
RCV_000274	peptide metabolism	GO_0030962	"peptidyl-arginine dihydroxylation to peptidyl-3,4-dihydroxy-L-arginine"	1
RCV_000274	peptide metabolism	GO_0030961	peptidyl-arginine hydroxylation	1
RCV_000274	peptide metabolism	GO_0018102	peptidyl-arginine hydroxylation to peptidyl-4-hydroxy-L-arginine	1
RCV_000274	peptide metabolism	GO_0018216	peptidyl-arginine methylation	1
RCV_000274	peptide metabolism	GO_0019919	"peptidyl-arginine methylation, to asymmetrical-dimethyl arginine"	1
RCV_000274	peptide metabolism	GO_0019918	"peptidyl-arginine methylation, to symmetrical-dimethyl arginine"	1
RCV_000274	peptide metabolism	GO_0018195	peptidyl-arginine modification	1
RCV_000274	peptide metabolism	GO_0035247	peptidyl-arginine omega-N-methylation	1
RCV_000274	peptide metabolism	GO_0018109	peptidyl-arginine phosphorylation	1
RCV_000274	peptide metabolism	GO_0018122	peptidyl-asparagine ADP-ribosylation	1
RCV_000274	peptide metabolism	GO_0042265	peptidyl-asparagine hydroxylation	1
RCV_000274	peptide metabolism	GO_0018376	peptidyl-asparagine hydroxylation to form L-erythro-beta-hydroxyasparagine	1
RCV_000274	peptide metabolism	GO_0019710	peptidyl-asparagine methylation	1
RCV_000274	peptide metabolism	GO_0018196	peptidyl-asparagine modification	1
RCV_000274	peptide metabolism	GO_0018091	peptidyl-asparagine racemization	1
RCV_000274	peptide metabolism	GO_0019803	peptidyl-aspartic acid carboxylation	1
RCV_000274	peptide metabolism	GO_0042264	peptidyl-aspartic acid hydroxylation	1
RCV_000274	peptide metabolism	GO_0019715	peptidyl-aspartic acid hydroxylation to form L-erythro-beta-hydroxyaspartic acid	1
RCV_000274	peptide metabolism	GO_0018197	peptidyl-aspartic acid modification	1
RCV_000274	peptide metabolism	GO_0018217	peptidyl-aspartic acid phosphorylation	1
RCV_000274	peptide metabolism	GO_0051203	peptidyl-aspartic acid reduction to form L-aspartyl aldehyde	1
RCV_000274	peptide metabolism	GO_0006483	peptidyl-aspartic acid/asparagine hydroxylation	1
RCV_000274	peptide metabolism	GO_0019711	peptidyl-beta-carboxyaspartic acid biosynthetic process from peptidyl-aspartic acid	1
RCV_000274	peptide metabolism	GO_0018123	peptidyl-cysteine ADP-ribosylation	1
RCV_000274	peptide metabolism	GO_0018219	peptidyl-cysteine S-acetylation	1
RCV_000274	peptide metabolism	GO_0046891	peptidyl-cysteine S-carbamoylation	1
RCV_000274	peptide metabolism	GO_0018119	peptidyl-cysteine S-nitrosylation	1
RCV_000274	peptide metabolism	GO_0035606	peptidyl-cysteine S-trans-nitrosylation	1
RCV_000274	peptide metabolism	GO_0018533	peptidyl-cysteine acetylation	1
RCV_000274	peptide metabolism	GO_0018179	peptidyl-cysteine desulfurization	1
RCV_000274	peptide metabolism	GO_0018351	peptidyl-cysteine esterification	1
RCV_000274	peptide metabolism	GO_0018125	peptidyl-cysteine methylation	1
RCV_000274	peptide metabolism	GO_0018198	peptidyl-cysteine modification	1
RCV_000274	peptide metabolism	GO_0018171	peptidyl-cysteine oxidation	1
RCV_000274	peptide metabolism	GO_0018218	peptidyl-cysteine phosphorylation	1
RCV_000274	peptide metabolism	GO_0044525	peptidyl-cystine sulfhydration	1
RCV_000274	peptide metabolism	GO_0018250	peptidyl-dehydroalanine biosynthetic process from peptidyl-tyrosine or peptidyl-serine	1
RCV_000274	peptide metabolism	GO_0017183	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	1
RCV_000274	peptide metabolism	GO_0017184	peptidyl-diphthamide catabolic process	1
RCV_000274	peptide metabolism	GO_0017182	peptidyl-diphthamide metabolic process	1
RCV_000274	peptide metabolism	GO_0017180	peptidyl-diphthine biosynthetic process from peptidyl-histidine	1
RCV_000274	peptide metabolism	GO_0017181	peptidyl-diphthine catabolic process	1
RCV_000274	peptide metabolism	GO_0017179	peptidyl-diphthine metabolic process	1
RCV_000274	peptide metabolism	GO_0017187	peptidyl-glutamic acid carboxylation	1
RCV_000274	peptide metabolism	GO_0018442	peptidyl-glutamic acid esterification	1
RCV_000274	peptide metabolism	GO_0018020	peptidyl-glutamic acid methylation	1
RCV_000274	peptide metabolism	GO_0018200	peptidyl-glutamic acid modification	1
RCV_000274	peptide metabolism	GO_0018424	peptidyl-glutamic acid poly-ADP-ribosylation	1
RCV_000274	peptide metabolism	GO_0019708	peptidyl-glycine cholesteryl ester biosynthesis from peptidyl-glycine	1
RCV_000274	peptide metabolism	GO_0018201	peptidyl-glycine modification	1
RCV_000274	peptide metabolism	GO_0050495	peptidyl-glycyl-phosphatidylethanolamine biosynthetic process from peptidyl-glycine	1
RCV_000274	peptide metabolism	GO_0051111	peptidyl-histidine adenylylation	1
RCV_000274	peptide metabolism	GO_0051112	"peptidyl-histidine adenylylation, to form peptidyl-1'-(phospho-5'-adenosine)-L-histidine"	1
RCV_000274	peptide metabolism	GO_0018074	peptidyl-histidine bromination	1
RCV_000274	peptide metabolism	GO_0035971	peptidyl-histidine dephosphorylation	1
RCV_000274	peptide metabolism	GO_0036138	peptidyl-histidine hydroxylation	1
RCV_000274	peptide metabolism	GO_0018021	peptidyl-histidine methylation	1
RCV_000274	peptide metabolism	GO_0042037	"peptidyl-histidine methylation, to form pros-methylhistidine"	1
RCV_000274	peptide metabolism	GO_0042038	"peptidyl-histidine methylation, to form tele-methylhistidine"	1
RCV_000274	peptide metabolism	GO_0018202	peptidyl-histidine modification	1
RCV_000274	peptide metabolism	GO_0018106	peptidyl-histidine phosphorylation	1
RCV_000274	peptide metabolism	GO_0051114	peptidyl-histidine uridylylation	1
RCV_000274	peptide metabolism	GO_0051110	"peptidyl-histidine uridylylation, to form peptidyl-1'-(phospho-5'-uridine)-L-histidine"	1
RCV_000274	peptide metabolism	GO_0018203	peptidyl-isoleucine modification	1
RCV_000274	peptide metabolism	GO_0019124	peptidyl-isoleucine racemization	1
RCV_000274	peptide metabolism	GO_0018084	peptidyl-lactic acid biosynthetic process from peptidyl-serine	1
RCV_000274	peptide metabolism	GO_0018204	peptidyl-leucine modification	1
RCV_000274	peptide metabolism	GO_0019129	peptidyl-leucine racemization	1
RCV_000274	peptide metabolism	GO_0018003	peptidyl-lysine N6-acetylation	1
RCV_000274	peptide metabolism	GO_0018394	peptidyl-lysine acetylation	1
RCV_000274	peptide metabolism	GO_0018116	peptidyl-lysine adenylylation	1
RCV_000274	peptide metabolism	GO_0018054	peptidyl-lysine biotinylation	1
RCV_000274	peptide metabolism	GO_0018238	peptidyl-lysine carboxyethylation	1
RCV_000274	peptide metabolism	GO_0018235	peptidyl-lysine carboxylation	1
RCV_000274	peptide metabolism	GO_0034983	peptidyl-lysine deacetylation	1
RCV_000274	peptide metabolism	GO_0036047	peptidyl-lysine demalonylation	1
RCV_000274	peptide metabolism	GO_0036049	peptidyl-lysine desuccinylation	1
RCV_000274	peptide metabolism	GO_0030963	"peptidyl-lysine dihydroxylation to 4,5-dihydroxy-L-lysine"	1
RCV_000274	peptide metabolism	GO_0018027	peptidyl-lysine dimethylation	1
RCV_000274	peptide metabolism	GO_0018257	peptidyl-lysine formylation	1
RCV_000274	peptide metabolism	GO_0018261	peptidyl-lysine guanylylation	1
RCV_000274	peptide metabolism	GO_0017185	peptidyl-lysine hydroxylation	1
RCV_000274	peptide metabolism	GO_0018396	peptidyl-lysine hydroxylation to 4-hydroxy-L-lysine	1
RCV_000274	peptide metabolism	GO_0018395	peptidyl-lysine hydroxylation to 5-hydroxy-L-lysine	1
RCV_000274	peptide metabolism	GO_0018055	peptidyl-lysine lipoylation	1
RCV_000274	peptide metabolism	GO_0036045	peptidyl-lysine malonylation	1
RCV_000274	peptide metabolism	GO_0044392	peptidyl-lysine malonylation	1
RCV_000274	peptide metabolism	GO_0018022	peptidyl-lysine methylation	1
RCV_000274	peptide metabolism	GO_0018205	peptidyl-lysine modification	1
RCV_000274	peptide metabolism	GO_0018341	peptidyl-lysine modification to peptidyl-N6-pyruvic acid 2-iminyl-L-lysine	1
RCV_000274	peptide metabolism	GO_0008612	peptidyl-lysine modification to peptidyl-hypusine	1
RCV_000274	peptide metabolism	GO_0018026	peptidyl-lysine monomethylation	1
RCV_000274	peptide metabolism	GO_0018028	peptidyl-lysine myristoylation	1
RCV_000274	peptide metabolism	GO_0018057	peptidyl-lysine oxidation	1
RCV_000274	peptide metabolism	GO_0018029	peptidyl-lysine palmitoylation	1
RCV_000274	peptide metabolism	GO_0036050	peptidyl-lysine succinylation	1
RCV_000274	peptide metabolism	GO_0018023	peptidyl-lysine trimethylation	1
RCV_000274	peptide metabolism	GO_0018206	peptidyl-methionine modification	1
RCV_000274	peptide metabolism	GO_0018159	peptidyl-methionine oxidation	1
RCV_000274	peptide metabolism	GO_0019123	peptidyl-methionine racemization	1
RCV_000274	peptide metabolism	GO_0018075	peptidyl-phenylalanine bromination	1
RCV_000274	peptide metabolism	GO_0018397	peptidyl-phenylalanine bromination to L-2'-bromophenylalanine	1
RCV_000274	peptide metabolism	GO_0018398	peptidyl-phenylalanine bromination to L-3'-bromophenylalanine	1
RCV_000274	peptide metabolism	GO_0018399	peptidyl-phenylalanine bromination to L-4'-bromophenylalanine	1
RCV_000274	peptide metabolism	GO_0018207	peptidyl-phenylalanine modification	1
RCV_000274	peptide metabolism	GO_0019125	peptidyl-phenylalanine racemization	1
RCV_000274	peptide metabolism	GO_0018188	peptidyl-proline di-hydroxylation	1
RCV_000274	peptide metabolism	GO_0019511	peptidyl-proline hydroxylation	1
RCV_000274	peptide metabolism	GO_0018400	peptidyl-proline hydroxylation to 3-hydroxy-L-proline	1
RCV_000274	peptide metabolism	GO_0018401	peptidyl-proline hydroxylation to 4-hydroxy-L-proline	1
RCV_000274	peptide metabolism	GO_0018208	peptidyl-proline modification	1
RCV_000274	peptide metabolism	GO_0006460	peptidyl-prolyl isomerase B reaction	1
RCV_000274	peptide metabolism	GO_0018160	peptidyl-pyrromethane cofactor linkage	1
RCV_000274	peptide metabolism	GO_0019736	peptidyl-sarcosine incorporation	1
